sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,sensor_15_norm,sensor_13,sensor_13_norm,sensor_7_norm,sensor_21_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,sensor_20_norm,setting1,sensor_9_norm,sensor_3,sensor_8,sensor_8_norm,sensor_20,sensor_7,RUL,id,cycle,sensor_14_norm,sensor_12_norm_norm,sensor_11_norm_norm,setting2_norm,sensor_15_norm_norm,sensor_13_norm_norm,sensor_7_norm_norm,sensor_21_norm_norm,sensor_4_norm_norm,sensor_17_norm_norm,sensor_3_norm_norm,sensor_2_norm_norm,sensor_20_norm_norm,setting1_norm,sensor_9_norm_norm,sensor_8_norm_norm
-0.7432376444142454,-0.15698285800648618,-1.1942823399790679,1.2454610251924298,0.7440700285800119,-1.1850819743596919,-1.3796282011583059,-2.0437173801597215,-1.2366361422482965,-1.45545140542445,-1.2925229330690777,1.2237573633367207,1.0624589509594378,-1.422751652536304,1.2945574661270076,-1.2355390490710356,-0.9701351379306634,-2.07303266619348,-0.3218311908869906,-1.0142392767000576,-1.0413635950956506,1.0644311989620827,0.13895694781429868,-0.1397993377180766,-2.091633921751004,-0.5025100705994631,-1.196768628090762,0.3950443206179899,0.34197695828147645,0.792,30,95,0.033533828379232015,1.2454195537613448,-1.3654749519691418,-0.24556426566865638,-1.5347140863026019,-1.533402191365861,1.2223750796229105,1.0646951264515916,-1.2350943572491042,-1.4210743944090407,-1.0136147429459808,-1.422912307460621,1.0619508877873285,-0.04293006285542109,0.027514269176757526,-1.499718125429091
-0.7432376444142454,0.00015665403704230994,-1.1942823399790679,1.2384064866562403,1.0696745718562537,-1.1640763553691131,-1.3796282011583059,-1.0317864816723659,-1.220925088147645,-0.903292216090436,-1.2870015185051267,1.2201220471280885,1.0593022189644261,-1.422751652536304,1.084720894486631,-1.2278123105308554,-0.9830657328466519,-0.7480882613559017,-0.3547023558831788,-0.9893324369058928,-1.0221030735497958,1.0599833613179903,-0.31804905580234216,-0.14145599122772687,-0.4869124695402284,-1.2024062335877046,-1.1911696386074757,0.7842426138191053,1.04634209482405,0.784,30,96,0.03468581095523697,1.2384102704215645,-1.3605592948552074,-0.23873282212721175,-1.5358290444520895,-1.5293499338552357,1.218754143264856,1.061558763384184,-1.2274168885031858,-1.4172142493653563,-0.9887979958302135,-1.4153829863016685,1.0575146736792096,-0.0374461669363745,0.02762042265350725,-1.494000049612429
-1.043327553280594,-0.05188633548218964,-0.6124353985750592,1.2367785162248135,0.43203234127360063,-1.155073947230294,0.32828753496917606,-0.5737546013044347,-1.195041792239454,-1.45545140542445,-1.2870015185051265,1.1951292481937532,1.0669897898228662,-0.12965063220133669,1.0503671194835371,-1.2194175542494488,-0.9572045430146747,-1.1411179881690672,-0.14651831090732004,-0.9887745761990402,-0.9932122912310135,1.0399680919195742,0.0932563474526346,-0.13618800837428682,-0.9972073280653169,-0.7824685357960328,-1.1687736806748403,0.3950443206179899,0.8077668066403647,0.776,30,97,0.03596915996534885,1.2367927434970012,-1.3553011720983534,-0.21823849150287797,-1.535690258346503,-1.5252873549266226,1.193860205803244,1.0691967299130474,-1.2190756616524323,-1.4122681533519357,-0.9882421530094385,-1.406351531639811,1.0375517101926754,-0.028306340404630193,0.02807500599190947,-1.487391654152039
-0.9683050760640002,-0.05138106373927332,-0.05065214480565598,1.228096007257194,0.8119043084291646,-1.154323746552059,-1.3796282011583059,-0.5204950803313985,-1.1727800274459887,-1.0413320134255089,-1.278719396659137,1.1874042012504125,1.0806937204835636,-0.7762011423688203,1.1654986897641082,-1.2015592133006736,-0.9442739480986863,-0.6812843417842431,-0.5387808798618647,-0.9678712073599316,-0.9719454653574674,1.0366322136865054,1.9212803619191978,-0.14434856084775302,0.12347237731295622,-1.0624270009926025,-1.1715731754164833,0.7286428576475287,1.057702822832791,0.768,30,98,0.03181595962553972,1.2284539211819938,-1.35021849467253,-0.24556426566865638,-1.5345803137133815,-1.520991735582253,1.186831977334484,1.0836422229859186,-1.202043813948239,-1.4066745172469672,-0.9673582464901922,-1.396731642269859,1.0346914787834374,0.0219627055199635,0.028255848398414742,-1.4811348417145955
-1.0058163146722838,0.10222154610393284,-0.512116960402033,1.2185995130738612,0.6491020367910437,-1.1595751512997037,1.0114538294201687,-0.15833033771486615,-1.1459913487591153,-1.45545140542445,-1.2566337384033324,1.1760438380984422,1.0732661157894188,-0.12965063220133669,0.014182986958363527,-1.2177029753803021,-0.9313433531826978,-1.369364713372177,-0.060614999717240006,-0.9367294537833004,-0.9458635090974576,1.0155049848770656,0.0932563474526346,-0.1397029187307419,0.4138974254124502,-0.22255160540289334,-1.1435782280006892,1.4514396878781433,0.7736846226140133,0.76,30,99,0.0349485438234499,1.2190183474553655,-1.3456204696095195,-0.22506993504432254,-1.5324562051804784,-1.5154843561383529,1.1755165512155699,1.0762625451802537,-1.2180846348150727,-1.4008799230997584,-0.9363291384363538,-1.3858938204393618,1.0136194617698726,0.03201651470488223,0.028678204989286957,-1.4740026879859243
-0.5181702127645175,-0.04026508539539004,-0.5723080233058487,1.2031337939752902,0.5270003330624146,-1.1528233451955894,-0.6964619067073131,-1.1223276673265226,-1.1439142941491989,-1.0413320134255089,-1.2566337384033324,1.1435531994838057,1.084277539748489,-1.422751652536304,1.0364399134012088,-1.1864174778328844,-0.9442739480986861,-0.9017372763706683,-0.3647828464819907,-0.9553685644593031,-0.9579013350636193,1.0021614719447876,0.0018551467293064223,-0.14007982931759394,-0.6838108072348101,-1.3423854661891723,-1.154776206967007,0.8398423699906818,0.1715660381502357,0.752,30,100,0.029794937562372108,1.203651841671999,-1.3410955512211509,-0.23190137858576715,-1.5302604107242328,-1.5102031617928933,1.1431544325154734,1.0872029175271523,-1.186998630238657,-1.3957330630415126,-0.9549008279775344,-1.3763028655303717,1.000310819445516,0.03475846266440553,0.02921180848816984,-1.467509947477688
-0.893282598847433,-0.32119617445070525,-1.7360019061140939,1.1966219122495765,1.2053431315545593,-1.1453213384132404,0.32828753496917606,-1.4019401524348323,-1.1478553721269888,-1.5934912027532455,-1.253873031121294,1.1351465307513475,1.0571482136031245,-0.7762011423688203,0.5332035336264531,-1.1662656093059,-0.9313433531826977,-0.4485840219430278,-0.09392444691338697,-0.9516276161898234,-0.9518824220805406,0.9943777560676256,1.5099749586642213,-0.14327918662459116,-1.225281235894882,-0.922447768391135,-1.1407787332590462,0.8954421261622585,0.46694496637775407,0.744,30,101,0.02012434699011536,1.1970066117488454,-1.3366334789215102,-0.20457560441998873,-1.5280348763882188,-1.504996350466382,1.1349309255350664,1.0605021570766138,-1.1673747404289239,-1.3897283929735593,-0.9508167084099468,-1.3658340499944663,0.9925165430404419,0.09233936981439467,0.029606551895003445,-1.4605642250735291
-1.3434174621469157,-0.04430725933862868,-0.211161645882498,1.2036764507857658,1.571648242740447,-1.1408201343438307,-0.013295612256320302,-1.5590557393052487,-1.1619686919123198,-0.7652524187616405,-1.2428302019933917,1.1267398620188895,1.030445974727673,-1.422751652536304,0.4654244640257847,-1.1526603146429308,-0.9442739480986861,-0.7770366265036128,-0.2915897190904751,-0.9334479202135817,-0.933023161400224,0.9954897154786485,-0.9121568605039753,-0.14740767235499003,-0.35400609159639973,-1.2024062335877046,-1.1407787332590462,1.8962377372508352,1.0349813668153094,0.736,30,102,0.02073065360906509,1.204618474657771,-1.3318781248744747,-0.23873282212721178,-1.526678407427664,-1.4996407731019703,1.1270046739696402,1.0339600166777063,-1.1539496472917763,-1.3841526279104597,-0.93322832548871,-1.3551293913050608,0.9943068724324337,0.07771564736360377,0.029830239825542483,-1.4534675087040627
-0.8557713602391228,-0.10039242280109928,-1.294600778152322,1.1977072258705308,1.218909987524544,-1.1355687295961858,-0.013295612256320302,-0.9492342241641906,-1.143648005096645,-0.07505343209883089,-1.2124624218915974,1.1001566122432773,0.9811638175820205,-0.7762011423688203,-0.00438662115139644,-1.1523263057723183,-0.9313433531826977,-1.2869732125671491,-0.31438039348785135,-0.9493305426910201,-0.9583025959291576,0.9754744460802324,-2.0089712691839137,-0.14754791815474871,-1.4041305593007734,-0.6424893031945652,-1.1071847963599657,0.22824505210322052,1.0236206388065685,0.728,30,103,0.02046792074085308,1.199168393458548,-1.3269761299537424,-0.2728900398344349,-1.5240612980080304,-1.4931694504533055,1.1009707402611038,0.984892876595891,-1.1537930658750313,-1.3772901478327984,-0.9497039796657512,-1.3464687066126533,0.9745863956579034,0.042984306542975394,0.030203706282787936,-1.4447098587162068
-1.3809287007551994,-0.06451812905482188,-0.4920532727674278,1.1833268203929141,0.8119043084291646,-1.1498225424826496,0.32828753496917606,-1.6602488291539843,-1.147216278400861,-1.45545140542445,-1.2207445437375872,1.085160932882677,0.9539230773662436,-0.7762011423688203,-0.08237897521244768,-1.1656643933387973,-0.9184127582667091,-0.7614490452702182,-0.14476518210748504,-0.9563530245302186,-0.9466660308285387,0.9576830955038621,0.45886115034594727,-0.14928345992676345,-1.1399586228939027,-0.36253083799799546,-1.0875883331688463,0.5062438329611432,0.8077668066403647,0.72,30,104,0.013919809256190442,1.1848802389582267,-1.3229330315789503,-0.2660585962929902,-1.521404535415372,-1.487441957994145,1.0860343777841375,0.9578279082436144,-1.1670461027015602,-1.3699987627502836,-0.9567010598802104,-1.3383321178169119,0.9568415392254279,0.05669404634059186,0.030526500004829937,-1.4353482328671177
-0.555681451372801,0.09464246996032594,-1.3347281534215327,1.1646051604314862,1.313877979313358,-1.1363189302744205,-0.6964619067073131,-1.5563927632566041,-1.1473760518323928,-1.3174116080893772,-1.2124624218915976,1.0753910205719812,0.9439886560878246,-0.7762011423688203,0.9723747654225188,-1.1354699914353816,-0.892551568434732,-0.3249967707354734,0.09497518126468571,-0.9323650141355748,-0.9631177263156211,0.9443395825715847,0.5045617507076113,-0.14937987891409812,-0.8544560332367684,-1.2024062335877046,-1.0791898489440443,0.6174433453043359,0.7282417105790502,0.712,30,105,0.015536626906723985,1.1662786793257307,-1.3188480358116732,-0.252395709210101,-1.5182983701951,-1.4814169334591807,1.0763031113218697,0.9479575891785375,-1.1370442363630404,-1.3605628526434996,-0.9327998185868954,-1.3310864920455026,0.9435328969010718,0.052124133074719706,0.03063092503372985,-1.4256091221047578
-0.2180803038981957,-0.18224644515175065,-0.4719895851325944,1.1510387401695832,0.32349749351480195,-1.1175639133185467,-0.013295612256320302,-1.2741173020996024,-1.131931286784295,-0.48917282409777213,-1.1931374709177056,1.0640306574200111,0.918381988904759,-0.12965063220133669,-0.3757787833468267,-1.1292351591839394,-0.8666903786027548,-0.6579029699341639,-0.15440739050641794,-0.9391249732891951,-0.9482710742906917,0.9332199884613541,-0.043845453632357666,-0.1477670522168718,-0.25719774222987685,-1.2024062335877046,-1.0763903542024011,0.33944456444641324,0.9100133587190317,0.704,30,106,0.009332089172799991,1.1527992882876912,-1.3147001939556688,-0.23873282212721175,-1.5144734912137539,-1.4750199938294641,1.0649876852029554,0.9225161499435066,-1.1308491607179187,-1.3502691325270078,-0.9395353257092249,-1.3231464392110106,0.9324423616307754,0.05669404634059186,0.030917603933444476,-1.416473987203628
-1.1558612691054713,0.00217774100866163,-1.5554287174024186,1.1377436483129177,0.5948346129117216,-1.1130627092491374,1.3530369766456654,-1.6709007333486106,-1.1565896530507411,-0.48917282409777213,-1.1738125199438136,1.0567600250027487,0.8963034339514127,-0.12965063220133669,0.9445203532578623,-1.1101743863009574,-0.8537597836867663,-0.729160484143928,-0.33234996368576125,-0.9191076185139111,-0.9591051176602339,0.9076449220078225,-0.18094725471734993,-0.15220232563424338,0.21043580979472204,-0.6424893031945652,-1.0679918699775994,0.3950443206179899,0.6032737024827726,0.696,30,107,0.007129175123946996,1.139589485070412,-1.3105733007959068,-0.2319013785857672,-1.5118332507765229,-1.4678048409912916,1.057745812486849,0.9005800576661671,-1.1119099294599741,-1.3395465074056625,-0.9195903774343658,-1.3156387654912682,0.9069341305090929,0.06766183817868503,0.03127819223699183,-1.4068858704065723
-1.118350030497161,-0.3944605771719631,-0.8331359625559451,1.1249912132667281,0.9475728681276244,-1.084555083476209,-1.3796282011583059,-0.8427151822181655,-1.1552582077879743,-1.3174116080893772,-1.1738125199438139,1.053124708794119,0.9200346309492063,-0.12965063220133669,0.9890874127213061,-1.1039172867914742,-0.8408291887707777,-1.00305655438767,-0.12328935430998497,-0.9093614638118465,-0.9534874655426937,0.9132047190629388,1.9212803619191978,-0.1500285157379808,-0.30970396561512353,-0.36253083799799546,-1.0483954067864798,1.34024017553499,0.7964060786316239,0.688,30,108,-0.005694209866851128,1.1272500950213515,-1.3050218962916587,-0.23873282212721175,-1.5089517868700577,-1.4607384541910187,1.05474328248464,0.9249006584345816,-1.1065583892122275,-1.3283949772794634,-0.9099360264768945,-1.308327627732776,0.9130290312603495,0.09599530042709237,0.031550313223830416,-1.3969202686962463
-1.0058163146722838,-0.15849867323518918,-0.9936454636330153,1.1135954202467304,0.39133177336410896,-1.082304481441504,1.3530369766456654,-0.7468480444667194,-1.1587732232816796,0.06298636522996463,-1.146205447124058,1.028813531648904,0.8962477269162068,-0.12965063220133669,-0.060095445480709324,-1.0983950067973391,-0.8537597836867663,-0.6690369565294529,-0.2324216220973203,-0.8976463889679507,-0.9583025959291573,0.9043090437747539,0.23035814853762687,-0.152263683171636,-0.30970396561512353,-0.6424893031945652,-1.0399969225616779,1.0066416385054513,0.10340167009779105,0.68,30,109,-0.006452093140538984,1.1155355112888505,-1.2994704917874103,-0.2319013785857672,-1.5071145231865777,-1.4531513862580967,1.0300060980064547,0.9011511640584027,-1.1009508895683755,-1.318959067172679,-0.8976733573284926,-1.3015143810761163,0.9035923376199386,0.12158681471597645,0.03173256709464518,-1.3866526790553018
0.1195208435764363,-0.34342813113856374,-0.7930085872867346,1.0848346092914942,0.18782893381634216,-1.045544648207991,-1.0380450539328094,-0.8507041103640997,-1.1513171298101836,-0.903292216090436,-1.1489661544059708,1.0274502880706662,0.8614865369476082,-0.7762011423688203,-0.6143982475573462,-1.0734334105335275,-0.8408291887707777,-0.8126653836084822,-0.24557008809584344,-0.9044719787929661,-0.947067291694077,0.9043090437747539,0.6416635517926036,-0.15652364933931,-0.7133455578890067,-0.922447768391135,-1.031598438336876,0.45064407678956653,1.2962781110166055,0.672,30,110,-0.011838116938880608,1.086959202288205,-1.2923060376724935,-0.23190137858576715,-1.505006296154095,-1.4462337654957245,1.0286482468721836,0.8666142719278906,-1.0761484617177262,-1.3090942520610411,-0.904474257723855,-1.2944390864711235,0.9035923376199386,0.13895248512629063,0.03162646230656721,-1.3763850894143572
-0.7432376444142454,-0.23024726072774399,-1.3949192163253485,1.0756094435133992,0.45916605321326176,-1.0365422400691713,1.6946201238711618,-0.4965282958935488,-1.1278304353749724,-0.903292216090436,-1.1351626179960301,1.0092737070275148,0.8679485530315146,-0.12965063220133669,1.3604795749167033,-1.0439960954035017,-0.827898593854789,-0.2938216082687095,-0.35689376688289276,-0.910903784589615,-0.9587038567946956,0.8809578961432681,1.372873157579229,-0.16086250376934685,-0.9266520903914547,-0.22255160540289334,-1.0120019751458837,0.6174433453043359,0.35333768629034634,0.664,30,111,-0.014920175585210487,1.0779687554305455,-1.284953045291395,-0.16358694317132105,-1.5020290037461532,-1.4390186126575517,1.0110808261110633,0.8739612425183552,-1.0474271880194734,-1.2988005319445497,-0.9110998594741592,-1.2872589726867978,0.8807541056433915,0.16911391268104684,0.03128435135397808,-1.3658155118428013
-1.118350030497161,-0.14131943397644794,-0.6926901491134803,1.0492905882053065,0.2827969256053103,-1.0290402332868218,-0.35487875948181674,-1.2874321823428732,-1.107592467380913,-1.3174116080893772,-1.1406840325599814,1.0049567690297647,0.851533546657454,-0.12965063220133669,0.49513583700141384,-1.053481947328911,-0.827898593854789,-1.349323537500677,-0.2788795352919904,-0.9205186779488903,-0.9542899872737702,0.8453751949905284,0.7330647525159318,-0.16550814588635798,-1.0300237176810867,-0.22255160540289334,-0.9924055119548914,0.06144578358845114,0.8532097186753278,0.656,30,112,-0.02202406813724532,1.051818736816748,-1.2773486685553872,-0.14992405608843182,-1.4975663695653259,-1.4323241409520313,1.0067809641858745,0.8576521545678353,-1.0568525531081234,-1.2893646218377657,-0.9206799739733944,-1.279843015748972,0.845264392778441,0.18465161778501218,0.030682157688659478,-1.3548684493579812
-0.7807488830225557,-0.15849867323518918,0.3907489831561158,1.0444066769110225,0.5405671890323993,-1.0147864204003578,-1.3796282011583059,-0.8560300624613891,-1.10583495963406,-1.0413320134255089,-1.1434447398420198,1.004956769029765,0.8558972644152638,-1.422751652536304,1.746727423599915,-1.0552410607141391,-0.8149679989388007,-1.5909310466181286,-0.49758235306661985,-0.9049970241641206,-0.938239552652226,0.8531589108676901,-0.27234845544067804,-0.17669274841712235,-0.8692234085638482,-0.7824685357960328,-0.9840070277302166,0.33944456444641324,0.8304882626578463,0.648,30,113,-0.026803785316636294,1.0466351251383228,-1.26932531789453,-0.15675549962987645,-1.4930558211337603,-1.425927201322315,1.0063878067745249,0.8617944947350377,-1.058390481429494,-1.2782130917115664,-0.9045352883074185,-1.2732263050535622,0.852858412281138,0.2120710973802451,0.029375305048163273,-1.343845889890513
-1.0808387918888775,0.06281035015728718,-0.29141639642114714,1.043592691695309,1.4224128270721565,-1.016286821756828,-0.013295612256320302,-1.2102058769319872,-1.1024264597613767,-1.0413320134255089,-1.1351626179960304,0.9990493801907404,0.8403921396162359,0.5168998779661469,0.7718229978369726,-1.0344879762200516,-0.7761762141908349,-0.6245010101483472,-0.1004986799126884,-0.9021092746227679,-0.9145651615854504,0.8364795197023435,-0.043845453632357666,-0.1715913074508963,-1.3581876138387106,-0.6424893031945652,-0.970009554022256,0.7286428576475287,1.0690635508416608,0.64,30,114,-0.031987706908661345,1.0453307757553825,-1.2615324028923403,-0.1772498302542103,-1.4885138806068838,-1.4196790277304954,0.999781346366717,0.8453702457542646,-1.036590571781896,-1.2653459415659518,-0.901291084663193,-1.2661248056537362,0.8356429020980368,0.1910494963572332,0.02826806378998797,-1.3325968394750816
-1.268394984930322,0.009251545409352226,-1.7360019061140939,1.029754943028168,0.7305031726101813,-1.0215382265044726,0.6698706821946725,0.24377904563143146,-1.0816559136622106,-0.6272126214265676,-1.1324019107139918,1.003139110925451,0.8483025386155005,-0.12965063220133669,1.410617516813098,-1.0185000849467094,-0.7632456192748464,-0.6846245377628223,-0.24557008809584344,-0.8871126662091534,-0.9378382917866923,0.8375914791133663,-0.5922526579723267,-0.17694694392918592,-0.1489036564978849,0.05740685979367637,-0.9476135960896207,0.5062438329611432,1.0690635508416608,0.632,30,115,-0.03578722838741668,1.0310991858491316,-1.254095615726272,-0.1362611690055426,-1.4839455046313237,-1.4137283862144758,1.0032240095172693,0.852474183987568,-1.019610198919019,-1.2520498864154834,-0.8861389179241658,-1.25965222132991,0.8363226191551508,0.15997408614930253,0.026864345036892886,-1.3209703041463834
-1.2308837463220383,-0.16405666240717678,-1.816256656652515,1.0075060137986487,0.7576368845498425,-1.0200378251480025,-1.0380450539328094,-1.1090127870832518,-1.077821351305442,-0.6272126214265676,-1.1241197888680023,0.9686036069434618,0.8561757995912943,0.5168998779661469,0.9324501079865068,-1.0036478238334516,-0.7503150243588579,-0.33724415599028884,-0.016786779722322374,-0.9138899801380586,-0.9474685525596197,0.8453751949905282,-0.8207556597806471,-0.1769381785667008,-0.8511743942751953,-0.08257237280142572,-0.936415617123303,0.0058460274168745125,0.16020531014149492,0.624,30,116,-0.04036484336049107,1.008689317051699,-1.246595982471476,-0.14992405608843182,-1.479988448406562,-1.407703361679505,0.9682231020107381,0.8598554009053458,-1.0039732988522225,-1.2391827362698689,-0.9135549916119381,-1.2531403298138335,0.8439534169718581,0.127070710635023,0.02529768964353028,-1.3094192658003405
-0.7057264058059619,-0.1332350860899247,-0.07071583244026124,0.967078081418177,-0.056374473640762056,-1.0222884271827075,-0.35487875948181674,-1.2528134937103972,-1.0706315468864995,-0.7652524187616405,-1.1047948378941106,0.9395210772744157,0.8504379749650675,-1.422751652536304,0.8080337336510391,-0.9902652017508907,-0.7761762141908349,-0.8371601541180878,0.01082499887444066,-0.93266035215685,-0.914565161585455,0.8375914791133663,0.18465754817596278,-0.17125822367646987,-1.6994780658426645,-1.0624270009926025,-0.9616110697975815,0.5062438329611432,0.46694496637775407,0.616,30,117,-0.04476056634788009,0.9678651224014575,-1.2402485275100148,-0.13626116900554258,-1.4754167679999168,-1.4010832729929295,0.9384312204996159,0.8533595952158923,-0.9895709914769207,-1.227602301138816,-0.9320835226673131,-1.244977536223259,0.8357005574896386,0.10696309226518555,0.02418260950919088,-1.2993781671073763
-1.5309736551883601,-0.08776062922846703,-1.0337728389022258,0.9678920666338905,0.8254711643989953,-1.0387928421038763,1.6946201238711618,-0.4991912719421935,-1.0438961260101367,-1.0413320134255089,-1.1047948378941106,0.925888641492051,0.8254255161575336,-1.422751652536304,0.8405305478431273,-0.9829392738554452,-0.7761762141908349,-1.244664063505096,-0.01459536872260838,-0.9398140953388371,-0.9229916397617676,0.8175762097149502,0.870166553600924,-0.17385277097200688,-1.4369469489165432,-1.3423854661891723,-0.9532125855727794,1.117841150848644,0.6146344304915133,0.608,30,118,-0.05153099025949143,0.9689661987708142,-1.2350113534494032,-0.10210395129831953,-1.4691433055842924,-1.394686333363206,0.9254378251223193,0.8291774120965404,-0.9832723519273198,-1.2155929610029088,-0.9395612134304155,-1.2374567601061004,0.816257152957664,0.12798469328819745,0.022893394340063926,-1.2888085895358303
-1.455951177971793,-0.0837184552852284,-0.6525627738442698,0.9507983771038926,0.9204391561879633,-1.0327912366779968,-1.0380450539328094,-0.7202182839802249,-1.0400083058428575,-0.7652524187616405,-1.1047948378941106,0.9211172889682225,0.828972197398988,-1.422751652536304,0.9881589323158197,-0.9942955754562876,-0.7632456192748464,-1.0542728927259337,-0.1899082487022789,-0.9223563367479328,-0.9338256831313098,0.8164642503039272,-0.5465520576106626,-0.17983074818672537,-0.783900795562869,-0.7824685357960328,-0.9420146066064617,1.2290406631917974,0.9668169987628646,0.6,30,119,-0.05168256691422862,0.9513093583908734,-1.2296484872113371,-0.12942972546409798,-1.4625559222155553,-1.3886613088282351,0.9201931770971202,0.8326466681118383,-0.9945094369568753,-1.2022969058524404,-0.9214860598056709,-1.23162619325569,0.8146277129217567,0.1380385024731162,0.021140565637804632,-1.2783900059295918
-0.5181702127645175,-0.13374035783284102,0.10985735627141414,0.9396739124891329,1.381712259162665,-1.0320410359997618,0.32828753496917606,-0.18496009820136058,-1.0253091501419085,-0.6272126214265676,-1.1020341306120722,0.9102113403423333,0.8198362436251891,-0.7762011423688203,0.02068234979676797,-0.9846093182085102,-0.7632456192748464,-0.8282529648418514,-0.5164284876644472,-0.922159444733749,-0.9105525529300676,0.8286958038251815,-0.775055059418983,-0.19244410480253335,-0.9561868410456139,-0.5025100705994631,-0.9168191539321833,0.5062438329611432,0.9327348147366423,0.592,30,120,-0.05525977596603527,0.940256257739682,-1.2249140818605442,-0.13626116900554258,-1.455258086163458,-1.382859433350113,0.9093303680229649,0.8235696644108699,-0.9848849444367745,-1.189000850701972,-0.9212898799865732,-1.22540255448278,0.8268273017190834,0.12981265859454633,0.019013430598710766,-1.2671409555141606
-0.7057264058059619,-0.15950921672102183,-0.3917348345941734,0.9434725101624654,1.0832414278260842,-1.0267896312521172,1.0114538294201687,-1.1116757631318963,-0.9967097058976716,-0.903292216090436,-1.0992734233300336,0.9154371073922399,0.8002087982209103,-0.7762011423688203,0.8813836856846257,-0.9950303949716358,-0.7503150243588579,-1.7056111085494465,-0.6264373198517,-0.9163183149796498,-0.8744390750315922,0.8275838444141586,0.8244659532392599,-0.1955733392096529,-1.297477293049568,-0.7824685357960328,-0.9252176381569852,0.5618435891327592,1.1713101029203277,0.584,30,121,-0.058624777701209274,0.9444049743343882,-1.2200330356360543,-0.08160962067398572,-1.4464203852255664,-1.3770575578719868,0.9152225318237942,0.8047580009798494,-0.9964393814160942,-1.1752758905466498,-0.915783416979299,-1.2176328328147052,0.8261626217427434,0.15083425961755823,0.017227286672754052,-1.2566468749252704
-0.7432376444142454,0.128495676734984,0.6315132347716069,0.9277354626586566,0.8661717323084869,-1.0230386278609422,1.0114538294201687,0.5020877223505362,-0.9723708864942897,-0.7652524187616405,-1.0882305942021313,0.9068032313967426,0.7919641570104093,-0.7762011423688203,0.34472201131226243,-0.9848987925630417,-0.7503150243588577,-0.2793474256948666,-0.13030186950916542,-0.8997793857882667,-0.8511659448303504,0.7986728997275568,-1.5062646652056084,-0.20413709835742327,-0.25555692274909025,-0.22255160540289334,-0.9056211749659928,0.28384480827479713,0.739602438587791,0.576,30,122,-0.05492630732561268,0.9291280028761396,-1.2151100920190796,-0.06794673359109649,-1.4379263451205557,-1.370883767299109,0.9069919625620044,0.796531037220551,-0.9863859455663403,-1.1619798353961814,-0.8998181538468849,-1.210125159094963,0.7975843430570734,0.11610291879692985,0.014846787957642828,-1.2456243154578055
-0.6307039285893948,-0.12009802077442211,-1.274537090517717,0.8943620688143743,0.26923006963547974,-1.0192876244697677,1.0114538294201687,-0.6802736432504597,-0.9518666294476774,-1.1793718107543043,-1.0771877650741035,0.8913531375100642,0.7837752228351142,-0.7762011423688203,0.6566914275564014,-0.9767712433781252,-0.7632456192748464,-0.4329964407096332,0.16422376885665238,-0.8933803953273148,-0.8563823360823523,0.7786576303291407,-0.043845453632357666,-0.18958659663244767,-0.6444311396958937,-0.922447768391135,-0.894423195999548,0.06144578358845114,0.38741987031656866,0.568,30,123,-0.05598734390877587,0.8953217414811498,-1.2102709431870744,-0.03378951588387343,-1.4279420065960318,-1.3646355937072758,0.8909179959035562,0.7876142072110448,-0.9775224060313878,-1.1499704952602747,-0.893215430246868,-1.2035870627840535,0.7771093391563662,0.09599530042709237,0.013101518171684572,-1.2339977801291035
-1.4184399393635094,-0.03672818319502177,-0.3917348345941734,0.8699425123429463,0.6898026047005354,-1.003533410226834,-0.013295612256320302,0.33698320733418563,-0.9263561382130605,0.20102616256503747,-1.0468199849723094,0.8945340391926154,0.7996331588571141,-1.422751652536304,1.261132171529433,-0.987103251109087,-0.7761762141908349,-0.5755114691291361,-0.5650778118587515,-0.8807464910838979,-0.8495609013681925,0.748634726231516,0.13895694781429868,-0.195599635297105,-0.8035906293323457,-0.36253083799799546,-0.8832252170332303,-0.4945517781274336,1.3644424790691791,0.56,30,124,-0.05951402740900314,0.8710588376126763,-1.204510051720402,-0.026958072342428814,-1.417139821377872,-1.3576435899259414,0.8940863152168521,0.8033698193261398,-0.9877885313861612,-1.1392478701389293,-0.8806272251881455,-1.1974420383956432,0.7471648939265642,0.10239317899931338,0.011341970432713228,-1.2226732327310201
-0.9307938374557166,0.05573654575664254,-0.29141639642114714,0.8715704827743761,0.2556632136656492,-0.9922804000533099,-1.0380450539328094,-0.5204950803313985,-0.9131482012064117,-1.869570797417114,-1.0523413995362605,0.8954428682447724,0.7947866467941844,-1.422751652536304,0.8655995187913248,-0.9627874053284604,-0.7891068091068234,0.07805354401342948,0.0178375140736211,-0.8648310532707623,-0.8527709882925033,0.7464108074094701,-0.5465520576106626,-0.18988461895693362,-0.8839907838909651,-0.6424893031945652,-0.8748267328084285,1.117841150848644,1.1372279188941055,0.552,30,125,-0.061979674326067234,0.8725916496014867,-1.1984349298100923,-0.06794673359109649,-1.4063359839441696,-1.350651586144607,0.894319046066054,0.7977531307481582,-0.9626979994189085,-1.1293830550272914,-0.8643563526507988,-1.1922403866212319,0.7444121908371715,0.06309192491281285,0.009899057298797887,-1.2110466974023184
